#group,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,long,long,string,long,double,long,double,double,long,long,double,dateTime:RFC3339,long,long
#default,,,,,,,,,,,,,,
,blue,clouds,device,green,humidity,luminosity,pressure,rainfall,red,rssi,temperature,time,visibility,weather
,19,75,ESP32,27,44.44,4,1017.08,0.55,16,-41,16.98,2024-12-08T12:54:54.250183142Z,10000,0
,22,75,ESP32,31,45.9,4,1017.08,0.73,19,-41,16.43,2024-12-08T12:57:30.933293817Z,10000,0
,19,75,ESP32,27,46.67,4,1017.15,0.73,16,-40,16.22,2024-12-08T13:00:07.573621485Z,10000,0
,19,75,ESP32,28,46.69,4,1017.12,0.73,17,-41,16.08,2024-12-08T13:02:44.261444796Z,10000,0
,17,75,ESP32,24,46.72,3,1017.12,0.73,14,-41,16.18,2024-12-08T13:05:20.943608896Z,10000,0
,20,75,ESP32,29,46.75,4,1017.14,1.06,17,-41,16.29,2024-12-08T13:07:57.648003865Z,10000,0
,21,75,ESP32,30,47.05,4,1017.35,1.06,17,-40,16.16,2024-12-08T13:10:34.306584412Z,10000,0
,21,75,ESP32,32,46.3,5,1017.31,0.7,19,-41,16.51,2024-12-08T13:13:10.99146783Z,10000,0
,15,75,ESP32,22,46.11,3,1017.31,0.7,13,-40,16.51,2024-12-08T13:15:47.675105056Z,10000,0
,18,75,ESP32,26,46.01,4,1017.34,0.7,15,-40,16.61,2024-12-08T13:18:24.385377287Z,10000,0
,18,75,ESP32,26,45.47,4,1017.33,0.7,16,-39,16.72,2024-12-08T13:21:01.036063378Z,10000,0
,19,75,ESP32,27,45.31,4,1017.27,0.31,16,-40,16.85,2024-12-08T13:23:37.794245616Z,10000,0
,19,75,ESP32,27,45.13,4,1017.43,0.31,16,-40,16.68,2024-12-08T13:26:14.456274332Z,10000,0
,19,75,ESP32,27,45.97,4,1017.25,0.14,16,-40,16.57,2024-12-08T13:28:51.129810774Z,10000,0
,21,75,ESP32,31,45.46,5,1017.38,0.14,19,-40,16.69,2024-12-08T13:31:27.766963807Z,10000,0
,18,75,ESP32,26,45.47,4,1017.38,0,15,-38,16.72,2024-12-08T13:34:04.489528787Z,8000,0
,14,75,ESP32,21,45.14,3,1017.4,0,13,-40,16.91,2024-12-08T13:36:41.193469104Z,8000,0
,19,75,ESP32,26,45.31,4,1017.4,0.13,15,-40,16.86,2024-12-08T13:39:17.88148176Z,8000,0
,19,75,ESP32,28,45.86,4,1017.44,0.13,17,-38,16.65,2024-12-08T13:41:54.587822605Z,8000,0
,14,75,ESP32,20,46.1,3,1017.49,0.29,12,-39,16.6,2024-12-08T13:44:31.284458798Z,8000,0
,13,75,ESP32,18,46.31,2,1017.56,0.29,10,-41,16.43,2024-12-08T13:47:07.94106987Z,8000,0
,12,75,ESP32,17,45.44,2,1017.52,0.37,9,-37,16.71,2024-12-08T13:49:44.658899995Z,8000,0
,10,75,ESP32,15,45.08,2,1017.53,0.37,9,-40,17,2024-12-08T13:52:21.297756723Z,8000,0
,11,75,ESP32,15,44.78,2,1017.52,0.23,8,-40,17.08,2024-12-08T13:54:57.992472198Z,8000,0
,15,75,ESP32,21,44.71,3,1017.52,0.23,12,-40,17.19,2024-12-08T13:57:34.658350081Z,8000,0
,11,75,ESP32,16,45.26,2,1017.48,0.23,9,-40,16.8,2024-12-08T14:00:11.350007084Z,8000,0
,12,75,ESP32,16,45.25,2,1017.48,0.23,9,-40,16.86,2024-12-08T14:02:48.009287347Z,8000,0
,12,75,ESP32,16,44.96,2,1017.43,0.1,9,-40,16.89,2024-12-08T14:05:24.680174608Z,10000,0
,10,75,ESP32,15,46.11,2,1017.58,0.1,9,-40,16.41,2024-12-08T14:08:01.564605516Z,10000,0
,12,75,ESP32,18,45.01,2,1017.52,0.21,11,-40,17.05,2024-12-08T14:10:38.231215328Z,10000,0
,12,75,ESP32,19,44.75,3,1017.57,0.21,12,-40,17.11,2024-12-08T14:13:14.865597893Z,10000,0
,11,75,ESP32,17,45.02,2,1017.43,0.56,11,-40,16.92,2024-12-08T14:15:51.582383893Z,10000,0
,12,75,ESP32,17,44.92,2,1017.56,0.56,11,-40,17.02,2024-12-08T14:18:28.217040838Z,10000,0
,10,75,ESP32,15,45.37,2,1017.58,0.65,9,-40,16.74,2024-12-08T14:21:04.903146348Z,10000,0
,9,75,ESP32,13,45.9,2,1017.66,0.65,8,-40,16.71,2024-12-08T14:23:41.565041463Z,10000,0
,9,75,ESP32,13,45.97,2,1017.58,0.25,8,-41,16.74,2024-12-08T14:26:18.250045387Z,10000,0
,9,75,ESP32,14,45.98,2,1017.54,0.25,8,-40,16.75,2024-12-08T14:28:54.914528085Z,10000,0
,11,75,ESP32,16,45.76,2,1017.48,0.41,10,-40,16.91,2024-12-08T14:31:31.571211822Z,10000,0
,9,75,ESP32,14,45.49,2,1017.66,0.41,8,-41,17.08,2024-12-08T14:34:08.207399103Z,10000,0
,7,75,ESP32,10,44.88,1,1017.58,0.42,6,-42,17.25,2024-12-08T14:36:44.886762687Z,10000,0
,12,75,ESP32,17,45.12,2,1017.67,0.42,10,-42,17.1,2024-12-08T14:39:21.553594024Z,10000,0
,10,75,ESP32,14,45.57,2,1017.69,0.8,8,-42,17.03,2024-12-08T14:41:58.257104859Z,10000,0
,10,75,ESP32,14,45.92,2,1017.75,0.8,9,-41,16.81,2024-12-08T14:44:34.90613611Z,10000,0
,9,75,ESP32,13,45.27,2,1017.66,1.41,8,-41,17.15,2024-12-08T14:47:11.571820328Z,10000,0
,7,75,ESP32,11,45.95,1,1017.73,1.41,7,-42,17.01,2024-12-08T14:49:48.225797257Z,10000,0
,13,75,ESP32,19,45.55,3,1017.89,1.41,12,-41,16.98,2024-12-08T14:52:24.895634151Z,10000,0
,9,75,ESP32,14,45.93,2,1017.96,1.41,9,-41,17.01,2024-12-08T14:55:01.536206321Z,10000,0
,9,75,ESP32,13,46.03,2,1017.87,2.37,8,-42,16.78,2024-12-08T14:57:38.234525155Z,10000,0
,8,75,ESP32,12,45.13,2,1017.89,2.37,7,-42,17.28,2024-12-08T15:00:14.96443258Z,10000,0
,7,75,ESP32,11,47.11,1,1018.03,1.94,7,-41,16.37,2024-12-08T15:02:51.653036205Z,10000,0
,6,75,ESP32,8,46.51,1,1018.04,1.94,5,-42,16.69,2024-12-08T15:05:28.344242669Z,10000,0
,4,75,ESP32,6,46,0,1017.96,1.2,3,-42,16.93,2024-12-08T15:08:05.041414727Z,10000,0
,5,75,ESP32,6,45.21,1,1018.01,1.2,4,-41,17.27,2024-12-08T15:10:41.690956875Z,10000,0
,5,75,ESP32,6,44.13,1,1018.09,1.15,3,-41,17.48,2024-12-08T15:13:18.357398427Z,10000,0
,5,75,ESP32,6,45.48,1,1018.03,1.15,3,-42,16.89,2024-12-08T15:15:55.011910383Z,10000,0
,4,75,ESP32,5,45.75,0,1018.14,1.15,3,-42,16.86,2024-12-08T15:18:31.69730912Z,10000,0
,4,75,ESP32,5,46.47,0,1018.27,1.15,2,-42,16.6,2024-12-08T15:21:08.351438538Z,10000,0
,4,75,ESP32,5,46.96,0,1018.29,1.33,2,-41,16.39,2024-12-08T15:23:45.028447273Z,10000,0
,3,75,ESP32,3,47.35,0,1018.31,1.33,1,-41,16.24,2024-12-08T15:26:21.706440906Z,10000,0
,3,75,ESP32,3,46.26,0,1018.32,1.33,2,-41,16.68,2024-12-08T15:28:58.398560905Z,10000,0
,2,75,ESP32,3,46.37,0,1018.4,1.33,1,-41,16.6,2024-12-08T15:31:35.074124566Z,10000,0
,2,75,ESP32,2,47.48,0,1018.47,1.27,1,-41,16.21,2024-12-08T15:34:11.731327634Z,10000,0
,1,75,ESP32,1,46.23,0,1018.55,1.27,0,-41,16.72,2024-12-08T15:36:48.376544496Z,10000,0
,1,75,ESP32,1,46.76,0,1018.58,1.46,0,-41,16.55,2024-12-08T15:39:25.051480277Z,10000,0
,1,75,ESP32,1,46.33,0,1018.63,1.46,0,-41,16.66,2024-12-08T15:42:01.721571527Z,10000,0
,1,75,ESP32,1,47.03,0,1018.63,0.96,0,-41,16.39,2024-12-08T15:44:38.384865004Z,10000,0
,1,75,ESP32,1,48.04,0,1018.68,0.96,0,-41,16.04,2024-12-08T15:47:15.043524228Z,10000,0
,1,75,ESP32,1,47.2,0,1018.69,0.96,0,-41,16.54,2024-12-08T15:49:51.710944762Z,10000,0
,0,75,ESP32,0,47.36,0,1018.77,0.96,0,-38,16.45,2024-12-08T15:52:28.360265716Z,10000,0
,0,75,ESP32,0,47.73,0,1018.78,0.6,0,-41,16.17,2024-12-08T15:55:05.018062572Z,10000,0
,0,75,ESP32,0,47.02,0,1018.86,0.6,0,-41,16.57,2024-12-08T15:57:41.662138165Z,10000,0
,0,75,ESP32,0,47.07,0,1018.97,0.6,0,-40,16.43,2024-12-08T16:00:18.333038826Z,10000,0
,0,75,ESP32,0,47.42,0,1018.94,0.6,0,-41,16.43,2024-12-08T16:02:55.003286035Z,10000,0
,0,75,ESP32,0,46.89,0,1018.96,0.27,0,-40,16.37,2024-12-08T16:05:31.707214861Z,10000,0
,0,75,ESP32,0,47.33,0,1018.96,0.27,0,-40,16.32,2024-12-08T16:08:08.371034475Z,10000,0
,0,75,ESP32,0,46.62,0,1018.75,0.28,0,-40,16.69,2024-12-08T16:10:45.0193545Z,10000,0
,0,75,ESP32,0,46.16,0,1018.97,0.12,0,-40,16.36,2024-12-08T16:13:21.69948396Z,10000,0
,0,75,ESP32,0,46.68,0,1019.03,0,0,-39,16.29,2024-12-08T16:15:58.379356183Z,10000,0
,0,75,ESP32,0,46.3,0,1019.08,0,0,-40,16.42,2024-12-08T16:18:35.037528769Z,10000,0
,0,75,ESP32,0,46.24,0,1019.04,0,0,-40,16.34,2024-12-08T16:21:11.72343113Z,10000,0
,0,75,ESP32,0,46.57,0,1019.12,0,0,-40,16.22,2024-12-08T16:23:48.389594771Z,10000,0
,0,75,ESP32,0,45.89,0,1019.23,0,0,-40,16.31,2024-12-08T16:26:25.064413851Z,10000,0
,0,75,ESP32,0,46.79,0,1019.2,0,0,-40,15.9,2024-12-08T16:29:01.742225102Z,10000,0
,0,75,ESP32,0,46.15,0,1019.38,0,0,-40,16.35,2024-12-08T16:31:38.42367666Z,10000,0
,0,75,ESP32,0,46.13,0,1019.32,0,0,-40,16.41,2024-12-08T16:34:15.096988625Z,10000,0
,0,75,ESP32,0,45.61,0,1019.34,0,0,-40,16.74,2024-12-08T16:36:51.832920163Z,10000,0
,0,75,ESP32,0,45.61,0,1019.42,0,0,-40,16.42,2024-12-08T16:39:28.496851728Z,10000,0
,0,75,ESP32,0,46.35,0,1019.48,0,0,-40,16.01,2024-12-08T16:42:05.15020771Z,10000,0
,0,75,ESP32,0,47.43,0,1019.47,0,0,-40,15.85,2024-12-08T16:44:41.812731001Z,10000,0
,0,75,ESP32,0,46.99,0,1019.54,0,0,-40,16.22,2024-12-08T16:47:18.479019472Z,10000,0
,0,75,ESP32,0,46.26,0,1019.56,0,0,-40,16.65,2024-12-08T16:49:55.15106503Z,10000,0
,0,75,ESP32,0,46.22,0,1019.63,0,0,-38,16.66,2024-12-08T16:52:31.832272061Z,10000,0
,0,75,ESP32,0,46.62,0,1019.69,0,0,-40,16.45,2024-12-08T16:55:08.517249124Z,10000,0
,0,75,ESP32,0,47.37,0,1019.79,0,0,-40,16.35,2024-12-08T16:57:45.18057159Z,10000,0
,0,75,ESP32,0,47.13,0,1019.85,0,0,-40,16.51,2024-12-08T17:00:21.84698936Z,10000,0
,0,75,ESP32,0,47.52,0,1019.83,0,0,-40,16.27,2024-12-08T17:02:58.554193171Z,10000,0
,0,75,ESP32,0,47.59,0,1019.72,0,0,-40,16.47,2024-12-08T17:05:35.243422601Z,10000,0
,0,75,ESP32,0,47.5,0,1019.83,0,0,-40,16.35,2024-12-08T17:08:11.924485202Z,10000,0
,0,75,ESP32,0,48.65,0,1019.85,0,0,-40,16.04,2024-12-08T17:10:48.620878535Z,10000,0
,0,75,ESP32,0,48.35,0,1019.92,0,0,-40,16.18,2024-12-08T17:13:25.284836538Z,10000,0
,0,75,ESP32,0,49.17,0,1019.95,0,0,-40,15.96,2024-12-08T17:16:01.937509459Z,10000,0
,0,75,ESP32,0,48.05,0,1019.95,0,0,-40,16.57,2024-12-08T17:18:38.610011267Z,10000,0
,0,75,ESP32,0,48.16,0,1019.97,0,0,-40,16.39,2024-12-08T17:21:15.284045912Z,10000,0
,0,75,ESP32,0,48.01,0,1019.93,0,0,-40,16.54,2024-12-08T17:23:51.97123242Z,10000,0
,0,75,ESP32,0,48.39,0,1020.01,0,0,-40,16.39,2024-12-08T17:26:28.646828038Z,10000,0
,0,75,ESP32,0,48.6,0,1020.11,0,0,-40,16.29,2024-12-08T17:29:05.328566779Z,10000,0
,0,75,ESP32,0,48.64,0,1020.05,0,0,-40,16.32,2024-12-08T17:31:42.000979108Z,10000,0
,0,75,ESP32,0,47.7,0,1020.18,0,0,-40,16.66,2024-12-08T17:34:18.714670397Z,7000,0
,0,75,ESP32,0,47.83,0,1020.19,0,0,-39,16.6,2024-12-08T17:36:55.39864663Z,7000,0
,0,75,ESP32,0,48.11,0,1020.21,0,0,-38,16.5,2024-12-08T17:39:32.060274373Z,7000,0
,0,75,ESP32,0,48,0,1020.19,0,0,-38,16.63,2024-12-08T17:42:08.703237878Z,7000,0
,0,75,ESP32,0,47.23,0,1020.21,0,0,-39,16.79,2024-12-08T17:44:45.380146531Z,7000,0
,0,75,ESP32,0,48.77,0,1020.12,0,0,-39,16.25,2024-12-08T17:47:22.046918578Z,7000,0
,0,75,ESP32,0,48.2,0,1020.29,0,0,-39,16.62,2024-12-08T17:49:58.711837597Z,7000,0
,0,75,ESP32,0,47.79,0,1020.36,0,0,-39,16.8,2024-12-08T17:52:35.352392346Z,7000,0
,0,75,ESP32,0,47.4,0,1020.37,0,0,-38,16.94,2024-12-08T17:55:11.988628067Z,7000,0
,0,75,ESP32,0,47.14,0,1020.43,0,0,-39,17,2024-12-08T17:57:48.642433959Z,7000,0
,0,75,ESP32,0,47.94,0,1020.44,0,0,-39,16.59,2024-12-08T18:00:25.355910042Z,7000,0
,0,75,ESP32,0,47.26,0,1020.45,0,0,-39,16.96,2024-12-08T18:03:02.028959837Z,7000,0
,0,75,ESP32,0,47.31,0,1020.39,0,0,-39,16.96,2024-12-08T18:05:38.685906837Z,7000,0
,0,75,ESP32,0,47.99,0,1020.54,0,0,-39,16.74,2024-12-08T18:08:15.366837221Z,7000,0
,0,75,ESP32,0,49.29,0,1020.6,0,0,-39,16.26,2024-12-08T18:10:52.034201793Z,10000,0
,0,75,ESP32,0,48.51,0,1020.59,0,0,-39,16.63,2024-12-08T18:13:28.773623751Z,10000,0
,15,0,ESP32,22,35.08,3,1016.71,0,15,-42,18.4,2024-12-06T08:19:48.848604049Z,10000,0
,16,0,ESP32,23,39.12,4,1016.82,0,16,-42,16.44,2024-12-06T08:22:25.515115144Z,10000,0
,17,0,ESP32,25,42.12,4,1016.87,0,17,-42,15.36,2024-12-06T08:25:02.165617919Z,10000,0
,18,0,ESP32,27,41.3,4,1016.92,0,18,-41,15.26,2024-12-06T08:27:38.825231342Z,10000,0
,20,0,ESP32,30,41.33,5,1016.96,0,20,-42,15.07,2024-12-06T08:30:15.519030642Z,10000,0
,21,0,ESP32,32,40.29,5,1017.09,0,21,-42,15.52,2024-12-06T08:32:52.187352316Z,10000,0
,22,0,ESP32,33,40.86,5,1017.12,0,23,-42,15.38,2024-12-06T08:35:28.868030288Z,10000,0
,23,0,ESP32,35,41.5,6,1017.18,0,23,-39,15.23,2024-12-06T08:38:05.514037694Z,10000,0
,24,0,ESP32,36,41.39,6,1017.19,0,23,-42,15.51,2024-12-06T08:40:42.182551033Z,10000,0
,25,20,ESP32,36,40.28,6,1017.07,0,23,-42,16.16,2024-12-06T08:43:18.861205791Z,10000,0
,26,20,ESP32,37,40.8,6,1017.16,0,23,-38,15.92,2024-12-06T08:45:55.542091688Z,10000,0
,27,20,ESP32,39,40.44,6,1017.19,0,24,-38,16,2024-12-06T08:48:32.198869189Z,10000,0
,28,20,ESP32,42,40.77,7,1017.25,0,27,-38,15.78,2024-12-06T08:51:08.919969938Z,10000,0
,30,20,ESP32,44,41.04,7,1017.43,0,28,-38,15.24,2024-12-06T08:53:45.57066644Z,10000,0
,31,20,ESP32,46,40.22,7,1017.48,0,30,-38,16.08,2024-12-06T08:56:22.228201113Z,10000,0
,32,20,ESP32,48,40.75,8,1017.42,0,32,-38,15.95,2024-12-06T08:58:58.865248082Z,10000,0
,34,20,ESP32,50,41.02,8,1017.43,0,33,-38,15.76,2024-12-06T09:01:35.536323266Z,10000,0
,36,20,ESP32,55,40.64,9,1017.4,0,38,-38,15.91,2024-12-06T09:04:12.165852331Z,10000,0
,38,20,ESP32,60,40.91,10,1017.53,0,43,-38,15.76,2024-12-06T09:06:48.836792017Z,10000,0
,41,20,ESP32,66,41.19,11,1017.58,0,48,-38,15.82,2024-12-06T09:09:25.50256369Z,10000,0
,43,20,ESP32,70,40.25,12,1017.55,0,53,-38,15.67,2024-12-06T09:12:02.189525584Z,10000,0
,44,20,ESP32,73,40.38,13,1017.57,0,55,-41,15.46,2024-12-06T09:14:38.835246212Z,10000,0
,44,20,ESP32,73,41.49,13,1017.7,0,54,-41,15,2024-12-06T09:17:15.494273946Z,10000,0
,46,20,ESP32,75,40.26,13,1017.71,0,56,-41,15.49,2024-12-06T09:19:52.139115446Z,10000,0
,48,20,ESP32,79,40.44,14,1017.81,0,59,-42,15.47,2024-12-06T09:22:28.82102409Z,10000,0
,50,20,ESP32,83,40.4,14,1017.87,0,62,-42,16.02,2024-12-06T09:25:05.488226659Z,10000,0
,51,20,ESP32,85,41.01,15,1017.87,0,65,-42,15.29,2024-12-06T09:27:42.120241732Z,10000,0
,51,20,ESP32,84,41.83,15,1017.96,0,63,-41,14.9,2024-12-06T09:30:18.776559122Z,10000,0
,52,20,ESP32,85,42.34,15,1018.02,0,63,-42,14.72,2024-12-06T09:32:55.440746705Z,10000,0
,56,20,ESP32,94,41.87,16,1017.98,0,71,-41,14.83,2024-12-06T09:35:32.113376986Z,10000,0
,59,20,ESP32,102,41.21,18,1017.95,0,78,-41,15.26,2024-12-06T09:38:08.837684357Z,10000,0
,62,20,ESP32,108,41.03,19,1018.01,0,84,-41,15.34,2024-12-06T09:40:45.488146791Z,10000,0
,64,20,ESP32,112,40.8,20,1017.98,0,88,-41,15.49,2024-12-06T09:43:22.144105936Z,10000,0
,65,20,ESP32,114,41.24,20,1017.93,0,91,-41,15.5,2024-12-06T09:45:58.796446419Z,10000,0
,67,20,ESP32,116,40.49,21,1017.9,0,92,-41,15.77,2024-12-06T09:48:35.477916553Z,10000,0
,92,20,ESP32,174,38.75,34,1017.99,0,157,-41,16.5,2024-12-06T09:51:12.136537532Z,10000,0
,144,20,ESP32,255,29.47,62,1017.99,0,255,-41,21.43,2024-12-06T09:53:48.809136406Z,10000,0
,157,20,ESP32,255,28.82,68,1018.1,0,255,-39,21.5,2024-12-06T09:56:25.477234307Z,10000,0
,164,20,ESP32,255,34,70,1018.21,0,255,-40,18.39,2024-12-06T09:59:02.159714294Z,10000,0
,171,20,ESP32,255,34.35,73,1018.17,0,255,-39,18.55,2024-12-06T10:01:38.807419679Z,10000,0
,177,20,ESP32,255,28.89,74,1018.12,0,255,-39,21.53,2024-12-06T10:04:15.476811394Z,10000,0
,182,20,ESP32,255,23.93,75,1018.05,0,255,-37,25.29,2024-12-06T10:06:52.133634735Z,10000,0
,146,20,ESP32,255,23.89,56,1018.16,0,255,-40,25.34,2024-12-06T10:09:28.812872772Z,10000,0
,90,20,ESP32,160,24.17,29,1018.24,0,131,-40,24.81,2024-12-06T10:12:05.459234844Z,10000,0
,133,20,ESP32,255,24.1,49,1018.32,0,255,-40,25.25,2024-12-06T10:14:42.132868167Z,10000,0
,212,20,ESP32,255,23.83,82,1018.34,0,255,-40,24.96,2024-12-06T10:17:18.768112978Z,10000,0
,222,20,ESP32,255,24.66,85,1018.31,0,255,-37,24.06,2024-12-06T10:19:55.453025902Z,10000,0
,228,20,ESP32,255,27.27,87,1018.35,0,255,-40,22.25,2024-12-06T10:22:32.116581225Z,10000,0
,231,20,ESP32,255,30.09,88,1018.46,0,255,-40,20.79,2024-12-06T10:25:08.78425439Z,10000,0
,240,20,ESP32,255,27.46,91,1018.47,0,255,-39,23.04,2024-12-06T10:27:45.427651992Z,10000,0
,208,20,ESP32,255,24.44,75,1018.61,0,255,-39,24.43,2024-12-06T10:30:22.113400073Z,10000,0
,231,20,ESP32,255,21.46,85,1018.61,0,255,-39,26.51,2024-12-06T10:32:58.761746847Z,10000,0
,83,20,ESP32,138,24.69,24,1018.78,0,108,-37,24.18,2024-12-06T10:35:35.435465519Z,10000,0
,103,20,ESP32,182,24.4,32,1018.76,0,148,-39,24.47,2024-12-06T10:38:12.062299816Z,10000,0
,242,20,ESP32,255,23.06,87,1018.71,0,255,-40,25.31,2024-12-06T10:40:48.702190285Z,10000,0
,255,40,ESP32,255,22.98,93,1018.72,0,255,-39,25.71,2024-12-06T10:43:25.356184346Z,10000,0
,255,40,ESP32,255,24.67,95,1018.53,0,255,-39,24.1,2024-12-06T10:46:02.030337991Z,10000,0
,255,40,ESP32,255,30,96,1018.72,0,255,-39,20.81,2024-12-06T10:48:38.690894635Z,10000,0
,255,40,ESP32,255,30.04,92,1018.65,0,255,-40,21.56,2024-12-06T10:51:15.349917472Z,10000,0
,255,40,ESP32,255,25.21,100,1018.69,0,255,-40,24.78,2024-12-06T10:53:51.991316063Z,10000,0
,255,40,ESP32,255,21.16,93,1018.58,0,255,-39,27.58,2024-12-06T10:56:28.68150057Z,10000,0
,107,40,ESP32,184,20.7,32,1018.55,0,145,-39,27.9,2024-12-06T10:59:05.326144877Z,10000,0
,110,40,ESP32,191,20.91,34,1018.55,0,152,-40,27.83,2024-12-06T11:01:41.992753513Z,10000,0
,255,40,ESP32,255,19.98,104,1018.53,0,255,-40,29.05,2024-12-06T11:04:18.689054144Z,10000,0
,255,40,ESP32,255,22.27,106,1018.61,0,255,-37,26.56,2024-12-06T11:06:55.377050023Z,10000,0
,205,40,ESP32,255,26.12,64,1018.59,0,255,-37,23.01,2024-12-06T11:09:32.013469757Z,10000,0
,255,40,ESP32,255,28.85,96,1018.64,0,255,-40,21.5,2024-12-06T11:12:08.685949027Z,10000,0
,254,40,ESP32,255,25.94,81,1018.57,0,255,-40,23.69,2024-12-06T11:14:45.349527571Z,10000,0
,233,40,ESP32,255,27.16,73,1018.62,0,255,-40,22.44,2024-12-06T11:17:21.995790247Z,10000,0
,144,40,ESP32,254,25.33,45,1018.54,0,199,-40,23.93,2024-12-06T11:19:58.643753021Z,10000,0
,147,40,ESP32,255,24.56,46,1018.61,0,207,-40,24.28,2024-12-06T11:22:35.306039083Z,10000,0
,255,40,ESP32,255,22.92,99,1018.53,0,255,-37,25.71,2024-12-06T11:25:11.949757625Z,10000,0
,255,40,ESP32,255,20.43,114,1018.52,0,255,-40,27.76,2024-12-06T11:27:48.650928002Z,10000,0
,255,40,ESP32,255,22.33,117,1018.43,0,255,-40,25.75,2024-12-06T11:30:25.303340712Z,10000,0
,255,40,ESP32,255,26.92,125,1018.44,0,255,-40,22.51,2024-12-06T11:33:02.008309752Z,10000,0
,255,40,ESP32,255,26.46,113,1018.41,0,255,-41,23.54,2024-12-06T11:35:38.773482613Z,10000,0
,255,75,ESP32,255,22.81,112,1018.47,0,255,-41,25.57,2024-12-06T11:38:15.434157324Z,10000,0
,127,75,ESP32,221,20.27,39,1018.35,0,172,-41,27.8,2024-12-06T11:40:52.096374328Z,10000,0
,123,75,ESP32,214,21.88,38,1018.34,0,168,-38,26.38,2024-12-06T11:43:28.768599289Z,10000,0
,255,75,ESP32,255,21.19,128,1018.44,0,255,-40,27,2024-12-06T11:46:05.42099418Z,10000,0
,255,75,ESP32,255,20.51,141,1018.45,0,255,-41,27.37,2024-12-06T11:48:42.062610875Z,10000,0
,255,75,ESP32,255,25.95,130,1018.48,0,255,-41,22.88,2024-12-06T11:51:18.715445527Z,10000,0
,255,75,ESP32,255,29.11,141,1018.35,0,255,-40,21.17,2024-12-06T11:53:55.410867228Z,10000,0
,255,75,ESP32,255,22.24,133,1018.2,0,255,-38,26.39,2024-12-06T11:56:32.077207135Z,10000,0
,111,75,ESP32,187,19.55,33,1018.09,0,145,-36,27.73,2024-12-06T11:59:08.78107481Z,10000,0
,123,75,ESP32,214,23.1,40,1018.16,0,173,-38,25.08,2024-12-06T12:01:45.425792733Z,10000,0
,163,0,ESP32,255,26.54,55,1018.22,0,255,-38,22.22,2024-12-06T12:04:22.162259866Z,10000,0
,221,0,ESP32,255,27.09,80,1018.13,0,255,-38,21.9,2024-12-06T12:06:58.815524641Z,10000,0
,218,0,ESP32,255,28.8,78,1018.19,0,255,-38,20.99,2024-12-06T12:09:35.523211627Z,10000,0
,184,0,ESP32,255,30.08,63,1018.17,0,255,-38,20.57,2024-12-06T12:12:12.162285155Z,10000,0
,116,0,ESP32,201,29.95,36,1018.33,0,156,-40,20.34,2024-12-06T12:14:48.856838176Z,10000,0
,100,0,ESP32,170,30.69,30,1018.35,0,124,-41,20.2,2024-12-06T12:17:25.523383131Z,10000,0
,95,0,ESP32,162,31,28,1018.29,0,116,-37,19.86,2024-12-06T12:20:02.185504381Z,10000,0
,94,0,ESP32,160,32.23,28,1018.24,0,114,-41,19.6,2024-12-06T12:22:38.845279475Z,10000,0
,91,0,ESP32,155,33.2,27,1018.27,0,109,-41,19.11,2024-12-06T12:25:15.526272134Z,10000,0
,87,0,ESP32,145,33.52,25,1018.17,0,101,-41,18.77,2024-12-06T12:27:52.177738901Z,10000,0
,82,0,ESP32,137,33.93,23,1018.04,0,94,-41,18.74,2024-12-06T12:30:28.911887034Z,10000,0
,81,0,ESP32,134,33.63,23,1018.03,0,92,-40,18.78,2024-12-06T12:33:05.581750402Z,10000,0
,77,0,ESP32,127,34.03,21,1018.09,0,87,-41,18.75,2024-12-06T12:35:42.243872626Z,10000,0
,76,0,ESP32,126,33.48,21,1018.1,0,86,-41,18.87,2024-12-06T12:38:18.906764332Z,10000,0
,76,0,ESP32,126,33.8,21,1018.17,0,86,-41,18.89,2024-12-06T12:40:55.613123116Z,10000,0
,75,0,ESP32,123,34.1,21,1018.2,0,84,-41,18.99,2024-12-06T12:43:32.255204928Z,10000,0
,72,0,ESP32,118,34.16,20,1018.17,0,81,-40,19.18,2024-12-06T12:46:08.936391604Z,10000,0
,67,0,ESP32,107,34.37,18,1018.11,0,72,-41,18.84,2024-12-06T12:48:45.611410758Z,10000,0
,66,0,ESP32,106,35.5,18,1018.01,0,71,-40,18.4,2024-12-06T12:51:22.269437751Z,10000,0
,64,0,ESP32,103,35.85,17,1017.97,0,70,-41,18.32,2024-12-06T12:53:58.915924716Z,10000,0
,64,0,ESP32,103,34.78,17,1017.97,0,70,-41,18.9,2024-12-06T12:56:35.625863866Z,10000,0
,65,0,ESP32,106,35.53,18,1018,0,72,-41,18.38,2024-12-06T12:59:12.276095526Z,10000,0
,64,0,ESP32,103,35.6,17,1018.07,0,70,-41,18.47,2024-12-06T13:01:48.962533821Z,10000,0
,63,0,ESP32,102,36.22,17,1017.95,0,69,-41,17.88,2024-12-06T13:04:25.616102004Z,10000,0
,59,0,ESP32,94,37.1,16,1017.83,0,62,-41,17.34,2024-12-06T13:07:02.279810301Z,10000,0
,58,0,ESP32,93,37.03,15,1017.75,0,62,-41,17.43,2024-12-06T13:09:39.23257005Z,10000,0
,55,0,ESP32,88,37.91,15,1017.73,0,58,-40,16.93,2024-12-06T13:12:15.896954945Z,10000,0
